"REGION_KEY","REGION_NAME","CLUSTER_KEY","CLUSTER_NAME","MINI_CLUSTER_KEY","MINI_CLUSTER_NAME","CELL_SITE_KEY","CELL_SITE_CD"
1,North East,"9",Mandalay 2,"275",Nawnghkio,1010111,SH1275
5,South West,"14",Pathein,"299",Thabaung,1010386,AY0829
1,North East,"6",Shan South,"242",Taunggyi,1010396,SH1589
2,North West,"25",Sagaing 2,"45",Shwebo,1010997,SG1244
4,Yangon,"16",Yangon 2,"236",Hlaing,1011040,YN4072
1,North East,"6",Shan South,"242",Taunggyi,1011763,SH4102
2,North West,"25",Sagaing 2,"45",Shwebo,1011793,SG1705
1,North East,"5",Shan North,"274",Kyaukme,1011870,SH3509
5,South West,"14",Pathein,"299",Thabaung,1012401,AY2208
2,North West,"25",Sagaing 2,"45",Shwebo,1010793,SG1221
4,Yangon,"17",Yangon 3,"209",Thaketa,1012382,YN5483
5,South West,"20",Bago West,"104",Paukkhaung,1012387,BA3513
5,South West,"12",Rakhine,"190",Kyaukpyu,1000374,RA0095
1,North East,"5",Shan North,"274",Kyaukme,1000434,SH0045
2,North West,"28",Magway 2,"134",Pakokku,1000520,MG0299
1,North East,"6",Shan South,"247",Pindaya,1000578,SH0236
2,North West,"28",Magway 2,"134",Pakokku,1000673,MG0298
2,North West,"28",Magway 2,"134",Pakokku,1000679,MG0303
2,North West,"28",Magway 2,"134",Pakokku,1000690,MG0306
1,North East,"6",Shan South,"242",Taunggyi,1000920,SH0430-1
1,North East,"6",Shan South,"242",Taunggyi,1000992,SH0279
1,North East,"6",Shan South,"242",Taunggyi,1000993,SH0426
1,North East,"6",Shan South,"242",Taunggyi,1001054,SH0383
1,North East,"6",Shan South,"242",Taunggyi,1001066,SH0432
1,North East,"8",Mandalay 1,"153",Thabeikkyin,1001089,MD0157
1,North East,"6",Shan South,"242",Taunggyi,1001378,SH0108
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002095,NP0280
4,Yangon,"36",Yangon 7,"200",Hlegu,1002198,YN1328
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002369,NP0094
1,North East,"8",Mandalay 1,"151",Singu,1002582,MD0331
4,Yangon,"17",Yangon 3,"209",Thaketa,1003387,YN0815-1
1,North East,"9",Mandalay 2,"275",Nawnghkio,1003467,SH0365
2,North West,"10",Naypyitaw,"323",Pyinmana,1003737,NP0238
2,North West,"10",Naypyitaw,"323",Pyinmana,1003739,NP0059
4,Yangon,"36",Yangon 7,"200",Hlegu,1003752,YN0066
1,North East,"6",Shan South,"242",Taunggyi,1003905,SH0643
2,North West,"11",Sagaing 1,"55",Ayadaw,1003934,SG0127
4,Yangon,"16",Yangon 2,"236",Hlaing,1004113,YN1379
5,South West,"20",Bago West,"116",Gyobingauk,1004122,BA0933-1
2,North West,"28",Magway 2,"134",Pakokku,1004476,MG0478
4,Yangon,"16",Yangon 2,"236",Hlaing,1004513,YN1612
3,South East,"21",Kayin,"32",Kyainseikgyi,1004731,KA0392
4,Yangon,"16",Yangon 2,"236",Hlaing,1004793,YN1543
5,South West,"12",Rakhine,"190",Kyaukpyu,1000359,RA0125
1,North East,"5",Shan North,"274",Kyaukme,1000422,SH0331
1,North East,"5",Shan North,"274",Kyaukme,1000423,SH0177
1,North East,"6",Shan South,"247",Pindaya,1000564,SH0235
2,North West,"28",Magway 2,"134",Pakokku,1000675,MG0301
1,North East,"6",Shan South,"242",Taunggyi,1000875,SH0427
1,North East,"6",Shan South,"242",Taunggyi,1000899,SH0250
1,North East,"6",Shan South,"242",Taunggyi,1000907,SH0423
1,North East,"6",Shan South,"242",Taunggyi,1000908,SH0416
1,North East,"6",Shan South,"242",Taunggyi,1000911,SH0366-1
1,North East,"6",Shan South,"242",Taunggyi,1000925,SH0428
1,North East,"6",Shan South,"242",Taunggyi,1000931,SH0061
1,North East,"6",Shan South,"242",Taunggyi,1000935,SH0417
1,North East,"6",Shan South,"242",Taunggyi,1000973,SH0439
1,North East,"8",Mandalay 1,"153",Thabeikkyin,1001031,MD0624
1,North East,"6",Shan South,"242",Taunggyi,1001036,SH0396
2,North West,"7",Magway 1,"132",Aunglan,1001195,MG0031
2,North West,"7",Magway 1,"132",Aunglan,1001227,MG0020
2,North West,"7",Magway 1,"132",Aunglan,1001264,MG0257
4,Yangon,"36",Yangon 7,"200",Hlegu,1002107,YN1329
2,North West,"25",Sagaing 2,"45",Shwebo,1002149,SG0409
1,North East,"5",Shan North,"274",Kyaukme,1002159,SH0583
2,North West,"25",Sagaing 2,"45",Shwebo,1002334,SG0098
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002535,NP0099
1,North East,"9",Mandalay 2,"275",Nawnghkio,1003461,SH0367
4,Yangon,"36",Yangon 7,"200",Hlegu,1003779,YN0106
2,North West,"10",Naypyitaw,"323",Pyinmana,1003864,NP0262
2,North West,"28",Magway 2,"134",Pakokku,1003954,MG0831
2,North West,"25",Sagaing 2,"45",Shwebo,1004223,SG0373
2,North West,"11",Sagaing 1,"55",Ayadaw,1004443,SG0522
2,North West,"7",Magway 1,"132",Aunglan,1004586,MG0424
2,North West,"28",Magway 2,"134",Pakokku,1004590,MG0461-1
4,Yangon,"17",Yangon 3,"209",Thaketa,1004660,YN1581
1,North East,"6",Shan South,"242",Taunggyi,1004671,SH0369
3,South East,"23",Tanintharyi North,"80",Launglon,1004837,TN0438
2,North West,"28",Magway 2,"134",Pakokku,1005067,MG0433
1,North East,"6",Shan South,"242",Taunggyi,1005139,SH0642
4,Yangon,"16",Yangon 2,"236",Hlaing,1005898,YN1802
2,North West,"7",Magway 1,"132",Aunglan,1005953,MG1058
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1005985,NP0326
3,South East,"31",Mon South,"172",Chaungzon,1005990,MO0637
2,North West,"28",Magway 2,"134",Pakokku,1006029,MG0446
1,North East,"6",Shan South,"242",Taunggyi,1006033,SH0693
4,Yangon,"17",Yangon 3,"209",Thaketa,1006061,YN1762
5,South West,"20",Bago West,"104",Paukkhaung,1006512,BA1044
4,Yangon,"36",Yangon 7,"200",Hlegu,1006519,YN2027
2,North West,"2",Chin,"34",Hakha,1006762,CH0188
2,North West,"7",Magway 1,"132",Aunglan,1006904,MG0997
5,South West,"12",Rakhine,"190",Kyaukpyu,1007027,RA0306
2,North West,"7",Magway 1,"132",Aunglan,1007074,MG1061
1,North East,"6",Shan South,"242",Taunggyi,1007207,SH0812
1,North East,"5",Shan North,"285",Konkyan,1007313,SH0921
1,North East,"6",Shan South,"242",Taunggyi,1007362,SH0806
4,Yangon,"16",Yangon 2,"236",Hlaing,1007406,YN2089
4,Yangon,"16",Yangon 2,"236",Hlaing,1007584,YN7163
1,North East,"5",Shan North,"274",Kyaukme,1007704,SH0939
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1008064,NP0381
2,North West,"1",Kachin,"2",Waingmaw,1008287,KC0570
2,North West,"25",Sagaing 2,"45",Shwebo,1008401,SG0975
2,North West,"25",Sagaing 2,"45",Shwebo,1008455,SG1115
5,South West,"14",Pathein,"299",Thabaung,1008528,AY1511
1,North East,"6",Shan South,"242",Taunggyi,1008583,SH1444
2,North West,"7",Magway 1,"132",Aunglan,1008736,MG0458_C
1,North East,"6",Shan South,"242",Taunggyi,1008781,SH0432_C
1,North East,"6",Shan South,"242",Taunggyi,1008821,SH0431_C_2
2,North West,"28",Magway 2,"134",Pakokku,1008868,MG0298_C
1,North East,"9",Mandalay 2,"275",Nawnghkio,1008889,SH1488
2,North West,"28",Magway 2,"134",Pakokku,1008927,MG1009_C
4,Yangon,"16",Yangon 2,"236",Hlaing,1008994,YN0651_C
2,North West,"2",Chin,"34",Hakha,1009163,CH0087
1,North East,"6",Shan South,"257",Mongkaung,1009254,SH0885
3,South East,"23",Tanintharyi North,"80",Launglon,1009296,TN0652
1,North East,"5",Shan North,"274",Kyaukme,1009428,SH0840
1,North East,"5",Shan North,"274",Kyaukme,1009473,SH0715
5,South West,"20",Bago West,"104",Paukkhaung,1009494,BA1050
2,North West,"2",Chin,"34",Hakha,1009518,CH0217
2,North West,"2",Chin,"34",Hakha,1009564,CH0136
3,South East,"21",Kayin,"32",Kyainseikgyi,1009629,KA1016
1,North East,"9",Mandalay 2,"275",Nawnghkio,1009789,SH1089
1,North East,"9",Mandalay 2,"275",Nawnghkio,1009854,SH0783
2,North West,"2",Chin,"34",Hakha,1009938,CH0221
1,North East,"6",Shan South,"242",Taunggyi,1010042,SH1032
2,North West,"25",Sagaing 2,"45",Shwebo,1010268,SG1002
2,North West,"1",Kachin,"2",Waingmaw,1010295,KC0341
4,Yangon,"17",Yangon 3,"209",Thaketa,1010332,YN2172
4,Yangon,"16",Yangon 2,"236",Hlaing,1010685,YN4068
2,North West,"28",Magway 2,"134",Pakokku,1010752,MG1066
5,South West,"14",Pathein,"299",Thabaung,1010871,AY1602
4,Yangon,"16",Yangon 2,"236",Hlaing,1010950,YN2668
1,North East,"6",Shan South,"242",Taunggyi,1011150,SH3541
1,North East,"6",Shan South,"242",Taunggyi,1011241,SH3553
1,North East,"6",Shan South,"242",Taunggyi,1011321,SH3552
3,South East,"34",Tanintharyi South,"84",Kyunsu,1011883,TN6015
1,North East,"9",Mandalay 2,"275",Nawnghkio,1011947,SH4090
4,Yangon,"36",Yangon 7,"200",Hlegu,1012209,YN6282
5,South West,"20",Bago West,"111",Minhla_BW,1012529,BA3534
3,South East,"23",Tanintharyi North,"80",Launglon,1000742,TN0467
2,North West,"28",Magway 2,"134",Pakokku,1004028,MG0440
5,South West,"20",Bago West,"104",Paukkhaung,1010399,BA1471
3,South East,"21",Kayin,"32",Kyainseikgyi,1010818,KA1203
5,South West,"12",Rakhine,"190",Kyaukpyu,1000461,RA0094
2,North West,"28",Magway 2,"134",Pakokku,1000508,MG0054
1,North East,"6",Shan South,"242",Taunggyi,1000887,SH0375-1
1,North East,"6",Shan South,"242",Taunggyi,1000967,SH0097
1,North East,"6",Shan South,"242",Taunggyi,1001005,SH0269
1,North East,"8",Mandalay 1,"153",Thabeikkyin,1001021,MD0147
2,North West,"2",Chin,"34",Hakha,1001486,CH0025
2,North West,"2",Chin,"72",Mawlaik,1001575,SG0297
4,Yangon,"16",Yangon 2,"236",Hlaing,1001650,YN0651
2,North West,"10",Naypyitaw,"323",Pyinmana,1002188,NP0283
5,South West,"20",Bago West,"111",Minhla_BW,1002331,BA0414
1,North East,"8",Mandalay 1,"151",Singu,1002453,MD0357
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002523,NP0093
1,North East,"9",Mandalay 2,"275",Nawnghkio,1003471,SH0223
4,Yangon,"17",Yangon 3,"209",Thaketa,1003498,YN1283
4,Yangon,"36",Yangon 7,"200",Hlegu,1003629,YN0062
2,North West,"10",Naypyitaw,"323",Pyinmana,1003721,NP0236
2,North West,"10",Naypyitaw,"323",Pyinmana,1003756,NP0230
4,Yangon,"36",Yangon 7,"200",Hlegu,1003773,YN0075
2,North West,"11",Sagaing 1,"55",Ayadaw,1003980,SG0118
2,North West,"10",Naypyitaw,"323",Pyinmana,1004053,NP0281
2,North West,"25",Sagaing 2,"45",Shwebo,1004094,SG0458
5,South West,"20",Bago West,"116",Gyobingauk,1004245,BA0936
4,Yangon,"16",Yangon 2,"236",Hlaing,1004434,YN1511
1,North East,"6",Shan South,"247",Pindaya,1004494,SH0675
2,North West,"28",Magway 2,"134",Pakokku,1004506,MG0833
3,South East,"31",Mon South,"172",Chaungzon,1004581,MO0440
1,North East,"8",Mandalay 1,"153",Thabeikkyin,1004630,MD0534
2,North West,"10",Naypyitaw,"323",Pyinmana,1004754,NP0288
2,North West,"25",Sagaing 2,"45",Shwebo,1004766,SG0459
3,South East,"23",Tanintharyi North,"80",Launglon,1004982,TN0461
1,North East,"6",Shan South,"242",Taunggyi,1005473,SH0379
5,South West,"20",Bago West,"116",Gyobingauk,1005510,BA1170-1
5,South West,"20",Bago West,"111",Minhla_BW,1005789,BA0750
2,North West,"10",Naypyitaw,"323",Pyinmana,1005997,NP0350
2,North West,"25",Sagaing 2,"45",Shwebo,1006056,SG0960
1,North East,"6",Shan South,"242",Taunggyi,1006069,SH1005
1,North East,"6",Shan South,"242",Taunggyi,1006080,SH1003
1,North East,"5",Shan North,"274",Kyaukme,1006149,SH0983
4,Yangon,"36",Yangon 7,"200",Hlegu,1006190,YN1917
5,South West,"20",Bago West,"111",Minhla_BW,1006532,BA0867
1,North East,"8",Mandalay 1,"153",Thabeikkyin,1006824,MD0990
4,Yangon,"17",Yangon 3,"209",Thaketa,1007524,YN2121
3,South East,"31",Mon South,"172",Chaungzon,1007580,MO0607
5,South West,"20",Bago West,"104",Paukkhaung,1007582,BA1048
1,North East,"6",Shan South,"242",Taunggyi,1007644,SH0816
1,North East,"6",Shan South,"242",Taunggyi,1007812,SH1504
4,Yangon,"16",Yangon 2,"236",Hlaing,1007841,YN2068
3,South East,"31",Mon South,"172",Chaungzon,1007997,MO0475
3,South East,"23",Tanintharyi North,"80",Launglon,1008078,TN0549
5,South West,"12",Rakhine,"190",Kyaukpyu,1008098,RA0425
2,North West,"7",Magway 1,"132",Aunglan,1008204,MG1049
5,South West,"20",Bago West,"104",Paukkhaung,1008239,BA1358
2,North West,"28",Magway 2,"134",Pakokku,1008356,MG1128
1,North East,"6",Shan South,"242",Taunggyi,1008562,SH1146
4,Yangon,"17",Yangon 3,"209",Thaketa,1008772,YN0853_C
1,North East,"6",Shan South,"242",Taunggyi,1008791,SH0440_C_R
4,Yangon,"36",Yangon 7,"200",Hlegu,1008882,YN0019_C
4,Yangon,"17",Yangon 3,"209",Thaketa,1008977,YN0867_C
4,Yangon,"36",Yangon 7,"200",Hlegu,1009376,YN0062_C
1,North East,"6",Shan South,"247",Pindaya,1009479,SH1021
4,Yangon,"36",Yangon 7,"200",Hlegu,1009483,YN2290
4,Yangon,"16",Yangon 2,"236",Hlaing,1009497,YN8075
2,North West,"25",Sagaing 2,"45",Shwebo,1009550,SG0964_C
2,North West,"10",Naypyitaw,"323",Pyinmana,1009713,NP0333
1,North East,"6",Shan South,"242",Taunggyi,1009896,SH1499
2,North West,"11",Sagaing 1,"55",Ayadaw,1009937,SG0757
2,North West,"25",Sagaing 2,"45",Shwebo,1010003,SG1045
1,North East,"6",Shan South,"242",Taunggyi,1010146,SH1064
4,Yangon,"16",Yangon 2,"236",Hlaing,1010171,YN8044
2,North West,"25",Sagaing 2,"45",Shwebo,1010262,SG1001
2,North West,"2",Chin,"34",Hakha,1010271,CH0257
4,Yangon,"17",Yangon 3,"209",Thaketa,1010792,YN5220
4,Yangon,"17",Yangon 3,"209",Thaketa,1010810,YN5095
4,Yangon,"17",Yangon 3,"209",Thaketa,1010838,YN8113
1,North East,"6",Shan South,"257",Mongkaung,1011066,SH3631
4,Yangon,"16",Yangon 2,"236",Hlaing,1011148,YN9050
3,South East,"23",Tanintharyi North,"80",Launglon,1011282,TN0532
4,Yangon,"36",Yangon 7,"200",Hlegu,1011339,YN5295
2,North West,"28",Magway 2,"134",Pakokku,1011393,MG1620
3,South East,"21",Kayin,"32",Kyainseikgyi,1011409,KA0388
2,North West,"1",Kachin,"2",Waingmaw,1011442,KC0809
5,South West,"12",Rakhine,"190",Kyaukpyu,1011475,RA0650
2,North West,"7",Magway 1,"132",Aunglan,1011558,MG1630
1,North East,"6",Shan South,"242",Taunggyi,1011635,SH3870
4,Yangon,"36",Yangon 7,"200",Hlegu,1012076,YN6195
2,North West,"7",Magway 1,"132",Aunglan,1012419,MG1795
1,North East,"6",Shan South,"242",Taunggyi,1005337,SH0665
1,North East,"6",Shan South,"257",Mongkaung,1000377,SH0183
1,North East,"5",Shan North,"274",Kyaukme,1000451,SH0326
1,North East,"5",Shan North,"274",Kyaukme,1000459,SH0289
5,South West,"12",Rakhine,"190",Kyaukpyu,1000479,RA0117
1,North East,"6",Shan South,"247",Pindaya,1000541,SH0233
2,North West,"28",Magway 2,"134",Pakokku,1000623,MG0058
2,North West,"1",Kachin,"2",Waingmaw,1000745,KC0177
3,South East,"23",Tanintharyi North,"80",Launglon,1000789,TN0067
1,North East,"6",Shan South,"242",Taunggyi,1001072,SH0384
1,North East,"8",Mandalay 1,"153",Thabeikkyin,1001083,MD0264
2,North West,"2",Chin,"34",Hakha,1001437,CH0040
4,Yangon,"16",Yangon 2,"236",Hlaing,1001521,YN0627
3,South East,"21",Kayin,"32",Kyainseikgyi,1002218,KA0366
2,North West,"25",Sagaing 2,"45",Shwebo,1002271,SG0267
3,South East,"21",Kayin,"32",Kyainseikgyi,1002310,KA0390
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002381,NP0096
1,North East,"9",Mandalay 2,"275",Nawnghkio,1003538,SH0048
4,Yangon,"36",Yangon 7,"200",Hlegu,1003605,YN0049
4,Yangon,"36",Yangon 7,"200",Hlegu,1003730,YN0042
4,Yangon,"36",Yangon 7,"200",Hlegu,1003757,YN0073
4,Yangon,"36",Yangon 7,"200",Hlegu,1003766,YN0026
2,North West,"10",Naypyitaw,"323",Pyinmana,1003891,NP0056
2,North West,"10",Naypyitaw,"323",Pyinmana,1004075,NP0261
1,North East,"8",Mandalay 1,"153",Thabeikkyin,1004215,MD0823
2,North West,"2",Chin,"34",Hakha,1004246,CH0063
4,Yangon,"16",Yangon 2,"236",Hlaing,1004372,YN1479
1,North East,"8",Mandalay 1,"153",Thabeikkyin,1005001,MD0824
1,North East,"8",Mandalay 1,"151",Singu,1005153,MD0507
2,North West,"7",Magway 1,"132",Aunglan,1005383,MG0255
2,North West,"28",Magway 2,"134",Pakokku,1005772,MG0471
5,South West,"20",Bago West,"104",Paukkhaung,1005803,BA1150
4,Yangon,"16",Yangon 2,"236",Hlaing,1005842,YN3511
1,North East,"6",Shan South,"242",Taunggyi,1005944,SH0031
2,North West,"28",Magway 2,"134",Pakokku,1005961,MG1054
4,Yangon,"16",Yangon 2,"236",Hlaing,1006043,YN1433
2,North West,"28",Magway 2,"134",Pakokku,1006059,MG1055
2,North West,"1",Kachin,"2",Waingmaw,1006670,KC0460
3,South East,"31",Mon South,"172",Chaungzon,1006963,MO0568
2,North West,"10",Naypyitaw,"323",Pyinmana,1007158,NP0356
2,North West,"11",Sagaing 1,"55",Ayadaw,1007199,SG0759
1,North East,"6",Shan South,"242",Taunggyi,1007216,SH0440_C
1,North East,"6",Shan South,"242",Taunggyi,1007337,SH0944
4,Yangon,"17",Yangon 3,"209",Thaketa,1007474,YN2053
4,Yangon,"16",Yangon 2,"236",Hlaing,1007490,YN7161
1,North East,"9",Mandalay 2,"275",Nawnghkio,1007603,SH0784
3,South East,"21",Kayin,"32",Kyainseikgyi,1007661,KA1012
3,South East,"31",Mon South,"172",Chaungzon,1007713,MO0557
2,North West,"10",Naypyitaw,"323",Pyinmana,1007743,NP0361
1,North East,"8",Mandalay 1,"153",Thabeikkyin,1007831,MD1304
3,South East,"23",Tanintharyi North,"80",Launglon,1007956,TN0492
2,North West,"10",Naypyitaw,"323",Pyinmana,1008483,NP0393
1,North East,"6",Shan South,"242",Taunggyi,1008571,SH0803
1,North East,"6",Shan South,"242",Taunggyi,1008574,SH1466
5,South West,"20",Bago West,"111",Minhla_BW,1008599,BA0750_C
5,South West,"20",Bago West,"104",Paukkhaung,1008703,BA1174_C
1,North East,"6",Shan South,"242",Taunggyi,1008816,SH1046
1,North East,"8",Mandalay 1,"151",Singu,1008921,MD0714_C
4,Yangon,"17",Yangon 3,"209",Thaketa,1009316,YN0767_C
1,North East,"6",Shan South,"242",Taunggyi,1009358,SH0375_C
2,North West,"7",Magway 1,"132",Aunglan,1009654,MG0395
5,South West,"12",Rakhine,"190",Kyaukpyu,1010005,RA0325
5,South West,"12",Rakhine,"190",Kyaukpyu,1010018,RA0321
5,South West,"12",Rakhine,"190",Kyaukpyu,1010024,RA0334
1,North East,"6",Shan South,"242",Taunggyi,1010296,SH1024
5,South West,"14",Pathein,"299",Thabaung,1010392,AY0831
1,North East,"6",Shan South,"242",Taunggyi,1010497,SH1591
1,North East,"6",Shan South,"257",Mongkaung,1010518,SH1489
3,South East,"34",Tanintharyi South,"84",Kyunsu,1010522,TN0539
5,South West,"14",Pathein,"299",Thabaung,1011591,AY2020
1,North East,"6",Shan South,"242",Taunggyi,1011812,SH9001
4,Yangon,"36",Yangon 7,"200",Hlegu,1011832,YN6176
3,South East,"21",Kayin,"32",Kyainseikgyi,1011898,KA3561
4,Yangon,"36",Yangon 7,"200",Hlegu,1011962,YN6112
1,North East,"5",Shan North,"274",Kyaukme,1011994,SH5126
1,North East,"9",Mandalay 2,"275",Nawnghkio,1012116,SH3720
4,Yangon,"36",Yangon 7,"200",Hlegu,1012310,YN5713
3,South East,"21",Kayin,"32",Kyainseikgyi,1010880,KA1216
1,North East,"5",Shan North,"274",Kyaukme,1000389,SH0178
1,North East,"5",Shan North,"274",Kyaukme,1000410,SH0290
1,North East,"5",Shan North,"274",Kyaukme,1000465,SH0046
2,North West,"1",Kachin,"2",Waingmaw,1000739,KC0119
2,North West,"1",Kachin,"2",Waingmaw,1000776,KC0252
2,North West,"1",Kachin,"2",Waingmaw,1000814,KC0293
1,North East,"6",Shan South,"242",Taunggyi,1000893,SH0429-1
1,North East,"6",Shan South,"242",Taunggyi,1000913,SH0382
1,North East,"6",Shan South,"242",Taunggyi,1000969,SH0378
1,North East,"8",Mandalay 1,"153",Thabeikkyin,1001077,MD0148
2,North West,"7",Magway 1,"132",Aunglan,1001201,MG0028
4,Yangon,"16",Yangon 2,"236",Hlaing,1001526,YN0651-1
4,Yangon,"16",Yangon 2,"236",Hlaing,1001533,YN1295
4,Yangon,"16",Yangon 2,"236",Hlaing,1001573,YN1219
2,North West,"2",Chin,"72",Mawlaik,1001686,SG0166
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002375,NP0079
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002442,NP0110
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002443,NP0105
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002448,NP0102
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002482,NP0100
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1002529,NP0108
1,North East,"8",Mandalay 1,"151",Singu,1002613,MD0151
4,Yangon,"17",Yangon 3,"209",Thaketa,1003393,YN0766
4,Yangon,"17",Yangon 3,"209",Thaketa,1003395,YN0924
4,Yangon,"17",Yangon 3,"209",Thaketa,1003505,YN0915
2,North West,"25",Sagaing 2,"45",Shwebo,1004289,SG0631
4,Yangon,"17",Yangon 3,"209",Thaketa,1004373,YN1580
2,North West,"7",Magway 1,"132",Aunglan,1004542,MG0254-1
1,North East,"8",Mandalay 1,"151",Singu,1004755,MD0508
1,North East,"8",Mandalay 1,"151",Singu,1004946,MD0714-1
4,Yangon,"17",Yangon 3,"209",Thaketa,1005318,YN1784
2,North West,"28",Magway 2,"134",Pakokku,1005380,MG1035
1,North East,"6",Shan South,"242",Taunggyi,1005395,SH3433
1,North East,"8",Mandalay 1,"151",Singu,1005412,MD0714
1,North East,"6",Shan South,"242",Taunggyi,1005494,SH0822
2,North West,"10",Naypyitaw,"323",Pyinmana,1005511,NP0240
5,South West,"20",Bago West,"116",Gyobingauk,1005557,BA1059
2,North West,"7",Magway 1,"132",Aunglan,1005654,MG0254
2,North West,"1",Kachin,"2",Waingmaw,1005698,KC0340
2,North West,"28",Magway 2,"134",Pakokku,1005778,MG0855
2,North West,"7",Magway 1,"132",Aunglan,1005941,MG1015
1,North East,"6",Shan South,"242",Taunggyi,1006007,SH1007
1,North East,"6",Shan South,"242",Taunggyi,1006068,SH0980
1,North East,"6",Shan South,"242",Taunggyi,1006074,SH1002
5,South West,"14",Pathein,"299",Thabaung,1006503,AY1235
3,South East,"21",Kayin,"32",Kyainseikgyi,1006552,KA1023
5,South West,"20",Bago West,"104",Paukkhaung,1006616,BA1345
2,North West,"7",Magway 1,"132",Aunglan,1006937,MG1014
1,North East,"8",Mandalay 1,"151",Singu,1007064,MD0798
3,South East,"31",Mon South,"172",Chaungzon,1007110,MO0482
1,North East,"6",Shan South,"242",Taunggyi,1007129,SH0663
1,North East,"6",Shan South,"242",Taunggyi,1007277,SH0823
1,North East,"6",Shan South,"242",Taunggyi,1007374,SH0814
4,Yangon,"17",Yangon 3,"209",Thaketa,1007504,YN2107
4,Yangon,"16",Yangon 2,"236",Hlaing,1007517,YN2072
2,North West,"28",Magway 2,"134",Pakokku,1007550,MG0487
3,South East,"21",Kayin,"32",Kyainseikgyi,1007667,KA1014
3,South East,"34",Tanintharyi South,"84",Kyunsu,1007772,TN0607
2,North West,"1",Kachin,"2",Waingmaw,1007922,KC0589
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1007976,NP0307
2,North West,"11",Sagaing 1,"55",Ayadaw,1008053,SG0937
2,North West,"10",Naypyitaw,"326",Zay Yar Thi Ri,1008229,NP0443
2,North West,"28",Magway 2,"134",Pakokku,1008352,MG1071
2,North West,"1",Kachin,"2",Waingmaw,1008403,KC0576
2,North West,"25",Sagaing 2,"45",Shwebo,1008517,SG1073
2,North West,"28",Magway 2,"134",Pakokku,1008678,MG1147
1,North East,"6",Shan South,"242",Taunggyi,1008697,SH0369_C
2,North West,"7",Magway 1,"132",Aunglan,1008830,MG1138
1,North East,"9",Mandalay 2,"275",Nawnghkio,1008847,SH1455
1,North East,"6",Shan South,"242",Taunggyi,1008961,SH0379_C
5,South West,"20",Bago West,"111",Minhla_BW,1009160,BA0870_C
2,North West,"10",Naypyitaw,"323",Pyinmana,1009273,NP0356_C
4,Yangon,"16",Yangon 2,"236",Hlaing,1009471,YN2263
1,North East,"6",Shan South,"242",Taunggyi,1009532,SH1164_C
2,North West,"2",Chin,"34",Hakha,1009551,CH0124
2,North West,"2",Chin,"34",Hakha,1009587,CH0218
1,North East,"5",Shan North,"285",Konkyan,1009697,SH0740
2,North West,"1",Kachin,"2",Waingmaw,1010022,KC0598
4,Yangon,"16",Yangon 2,"236",Hlaing,1010079,YN8090
2,North West,"7",Magway 1,"132",Aunglan,1010131,MG1137
2,North West,"2",Chin,"72",Mawlaik,1010244,SG0850
